95 52:	10 (3 11) 3
95 53:	3 (7 3) 8
95 54:	7 (8 8) 1
95 55:	8 (10 1) 2
95 56:	10 (1 2) 9
95 57:	1 (7 9) 1
95 58:	7 (1 1) 10
95 59:	1 (11 10) 7
95 60:	11 (4 7) 3
95 61:	4 (3 3) 10
95 62:	3 (4 10) 10
95 63:	4 (6 10) 11
95 64:	6 (11 11) 9
95 65:	11 (10 9) 9
95 66:	10 (4 9) 3
95 67:	4 (5 3) 0
95 68:	5 (9 0) 7
95 69:	9 (5 7) 10
95 70:	5 (9 10) 6
95 71:	9 (1 6) 11
95 72:	1 (2 11) 10
95 73:	2 (2 10) 10
95 74:	2 (6 10) 7
95 75:	6 (10 7) 4
95 76:	10 (9 4) 2
95 77:	9 (4 2) 2
95 78:	4 (9 2) 4
95 79:	9 (6 4) 2
95 80:	6 (0 2) 9
95 81:	0 (4 9) 4
95 82:	4 (7 4) 3
95 83:	7 (10 3) 4
95 84:	10 (1 4) 6
95 85:	1 (3 6) 3
95 86:	3 (5 3) 0
95 87:	5 (4 0) 8
95 88:	4 (10 8) 11
95 89:	10 (0 11) 3
95 90:	0 (0 3) 5
95 91:	0 (5 5) 0
95 92:	5 (8 0) 11
95 93:	8 (5 11) 10
95 94:	5 (2 10) 9
95 95:	2 (10 9) 6
95 96:	10 (4 6) 0
95 97:	4 (0 0) 5
95 98:	0 (9 5) 9
95 99:	9 (5 9) 9
95 100:	5 (5 9) 6
95 101:	5 (2 6) 6
95 102:	2 (6 6) 0
95 103:	6 (0 0) 0
95 104:	0 (9 0) 2
95 105:	9 (0 2) 7
95 106:	0 (4 7) 9
95 107:	4 (8 9) 7
95 108:	8 (7 7) 2
95 109:	7 (0 2) 9
95 110:	0 (11 9) 3
95 111:	11 (9 3) 0
95 112:	9 (6 0) 8
95 113:	6 (0 8) 4
95 114:	0 (7 4) 11
95 115:	7 (10 11) 9
95 116:	10 (3 9) 5
95 117:	3 (7 5) 2
95 118:	7 (8 2) 11
95 119:	8 (5 11) 3
95 120:	5 (9 3) 11
95 121:	9 (1 11) 0
95 122:	1 (2 0) 2
95 123:	2 (8 2) 0
95 124:	8 (4 0) 4
95 125:	4 (7 4) 4
95 126:	7 (3 4) 2
95 127:	3 (6 2) 6
95 128:	6 (3 6) 8
95 129:	3 (1 8) 7
95 130:	1 (6 7) 5
95 131:	6 (8 5) 10
95 132:	8 (5 10) 5
95 133:	5 (1 5) 9
95 134:	1 (5 9) 10
95 135:	5 (11 10) 5
95 136:	11 (6 5) 7
95 137:	6 (2 7) 1
95 138:	2 (11 1) 11
95 139:	11 (2 11) 10
95 140:	2 (9 10) 10
95 141:	9 (1 10) 2
95 142:	1 (11 2) 8
95 143:	11 (7 8) 6
95 144:	7 (7 6) 8
95 145:	7 (9 8) 8
95 146:	9 (0 8) 11
95 147:	0 (10 11) 8
95 148:	10 (2 8) 3
95 149:	2 (11 3) 2
95 150:	11 (6 2) 1
95 151:	6 (6 1) 0
95 152:	6 (7 0) 4
95 153:	7 (10 4) 2
95 154:	10 (11 2) 10
95 155:	11 (5 10) 5
95 156:	5 (11 5) 0
95 157:	11 (2 0) 1
95 158:	2 (9 1) 11
95 159:	9 (9 11) 3
95 160:	9 (5 3) 11
95 161:	5 (3 11) 10
95 162:	3 (10 10) 5
95 163:	10 (6 5) 8
95 164:	6 (11 8) 5
95 165:	11 (8 5) 2
95 166:	8 (0 2) 10
95 167:	0 (9 10) 3
95 168:	9 (5 3) 10
95 169:	5 (3 10) 2
95 170:	3 (2 2) 0
95 171:	2 (0 0) 11
95 172:	0 (5 11) 1
95 173:	5 (11 1) 10
95 174:	11 (3 10) 9
95 175:	3 (8 9) 9
95 176:	8 (5 9) 7
95 177:	5 (8 7) 11
95 178:	8 (2 11) 9
95 179:	2 (10 9) 6
95 180:	10 (9 6) 8
95 181:	9 (11 8) 11
95 182:	11 (1 11) 3
95 183:	1 (1 3) 0
95 184:	1 (1 0) 10
95 185:	1 (1 10) 11
95 186:	1 (9 11) 1
95 187:	9 (2 1) 9
95 188:	2 (8 9) 0
95 189:	8 (10 0) 3
95 190:	10 (0 3) 8
95 191:	0 (1 8) 6
95 192:	1 (7 6) 11
95 193:	7 (5 11) 2
95 194:	5 (1 2) 0
95 195:	1 (7 0) 1
95 196:	7 (7 1) 2
95 197:	7 (5 2) 5
95 198:	5 (5 5) 4
95 199:	5 (2 4) 3
95 200:	2 (11 3) 1
95 201:	11 (8 1) 11
95 202:	8 (6 11) 3
95 203:	6 (1 3) 5
95 204:	1 (2 5) 9
95 205:	2 (0 9) 5
95 206:	0 (3 5) 8
95 207:	3 (4 8) 6
95 208:	4 (11 6) 0
95 209:	11 (9 0) 5
95 210:	9 (4 5) 5
95 211:	4 (6 5) 4
95 212:	6 (3 4) 7
95 213:	3 (10 7) 4
95 214:	10 (3 4) 9
95 215:	3 (0 9) 9
95 216:	0 (11 9) 6
95 217:	11 (3 6) 7
95 218:	3 (0 7) 7
95 219:	0 (9 7) 4
95 220:	9 (8 4) 6
95 221:	8 (2 6) 0
95 222:	2 (2 0) 8
95 223:	2 (4 8) 5
95 224:	4 (3 5) 6
95 225:	3 (7 6) 4
95 226:	7 (6 4) 2
95 227:	6 (9 2) 1
95 228:	9 (6 1) 8
95 229:	6 (8 8) 8
95 230:	8 (4 8) 1
95 231:	4 (3 1) 1
95 232:	3 (11 1) 2
95 233:	11 (7 2) 1
95 234:	7 (4 1) 3
95 235:	4 (4 3) 9
95 236:	4 (8 9) 3
95 237:	8 (1 3) 7
95 238:	1 (1 7) 1
95 239:	1 (0 1) 8
95 240:	0 (0 8) 7
95 241:	0 (10 7) 1
95 242:	10 (7 1) 8
95 243:	7 (10 8) 10
95 244:	10 (6 10) 7
95 245:	6 (0 7) 8
95 246:	0 (7 8) 8
95 247:	7 (5 8) 4
95 248:	5 (3 4) 5
95 249:	3 (10 5) 0
95 250:	10 (7 0) 4
95 251:	7 (10 4) 4
95 252:	10 (8 4) 5
95 253:	8 (2 5) 4
95 254:	2 (9 4) 7
95 255:	9 (2 7) 9

96 0:	9 (4 7) 5
96 1:	4 (6 5) 11
96 2:	6 (6 11) 3
96 3:	6 (4 3) 3
96 4:	4 (2 3) 1
96 5:	2 (6 1) 2
96 6:	6 (0 2) 11
96 7:	0 (8 11) 4
96 8:	8 (4 4) 8
96 9:	4 (6 8) 7
96 10:	6 (0 7) 0
96 11:	0 (10 0) 7
96 12:	10 (10 7) 11
96 13:	10 (0 11) 11
96 14:	0 (1 11) 10
96 15:	1 (11 10) 10
96 16:	11 (3 10) 5
96 17:	3 (3 5) 10
96 18:	3 (6 10) 8
96 19:	6 (2 8) 6
96 20:	2 (9 6) 0
96 21:	9 (7 0) 1
96 22:	7 (4 1) 9
96 23:	4 (7 9) 9
96 24:	7 (5 9) 3
96 25:	5 (3 3) 3
96 26:	3 (1 3) 1
96 27:	1 (11 1) 5
96 28:	11 (7 5) 8
96 29:	7 (1 8) 0
96 30:	1 (6 0) 8
96 31:	6 (11 8) 6
96 32:	11 (3 6) 1
96 33:	3 (7 1) 4
96 34:	7 (1 4) 7
96 35:	1 (1 7) 6
96 36:	1 (5 6) 0
96 37:	5 (0 0) 7
96 38:	0 (1 7) 5
96 39:	1 (1 5) 11
96 40:	1 (7 11) 1
96 41:	7 (7 1) 4
96 42:	7 (3 4) 6
96 43:	3 (6 6) 0
96 44:	6 (5 0) 10
96 45:	5 (2 10) 4
96 46:	2 (8 4) 11
96 47:	8 (5 11) 5
96 48:	5 (10 5) 4
96 49:	10 (6 4) 5
96 50:	6 (2 5) 10
96 51:	2 (11 10) 11
96 52:	11 (3 11) 2
96 53:	3 (8 2) 9
96 54:	8 (1 9) 0
96 55:	1 (2 0) 10
96 56:	2 (9 10) 2
96 57:	9 (1 2) 11
96 58:	1 (10 11) 9
96 59:	10 (7 9) 2
96 60:	7 (3 2) 7
96 61:	3 (10 7) 6
96 62:	10 (10 6) 6
96 63:	10 (11 6) 6
96 64:	11 (9 6) 10
96 65:	9 (9 10) 3
96 66:	9 (3 3) 8
96 67:	3 (0 8) 9
96 68:	0 (7 9) 11
96 69:	7 (10 11) 4
96 70:	10 (6 4) 3
96 71:	6 (11 3) 2
96 72:	11 (10 2) 5
96 73:	10 (10 5) 4
96 74:	10 (7 4) 8
96 75:	7 (4 8) 2
96 76:	4 (2 2) 2
96 77:	2 (2 2) 2
96 78:	2 (4 2) 9
96 79:	4 (2 9) 9
96 80:	2 (9 9) 5
96 81:	9 (4 5) 1
96 82:	4 (3 1) 9
96 83:	3 (4 9) 5
96 84:	4 (6 5) 4
96 85:	6 (3 4) 10
96 86:	3 (0 10) 5
96 87:	0 (8 5) 11
96 88:	8 (11 11) 11
96 89:	11 (3 11) 6
96 90:	3 (5 6) 10
96 91:	5 (0 10) 7
96 92:	0 (11 7) 1
96 93:	11 (10 1) 10
96 94:	10 (9 10) 9
96 95:	9 (6 9) 8
96 96:	6 (0 8) 0
96 97:	0 (5 0) 4
96 98:	5 (9 4) 6
96 99:	9 (9 6) 1
96 100:	9 (6 1) 1
96 101:	6 (6 1) 7
96 102:	6 (0 7) 5
96 103:	0 (0 5) 10
96 104:	0 (2 10) 3
96 105:	2 (7 3) 11
96 106:	7 (9 11) 7
96 107:	9 (7 7) 6
96 108:	7 (2 6) 9
96 109:	2 (9 9) 4
96 110:	9 (3 4) 8
96 111:	3 (0 8) 7
96 112:	0 (8 7) 6
96 113:	8 (4 6) 6
96 114:	4 (11 6) 5
96 115:	11 (9 5) 2
96 116:	9 (5 2) 6
96 117:	5 (2 6) 9
96 118:	2 (11 9) 3
96 119:	11 (3 3) 6
96 120:	3 (11 6) 10
96 121:	11 (0 10) 8
96 122:	0 (2 8) 0
96 123:	2 (0 0) 9
96 124:	0 (4 9) 3
96 125:	4 (4 3) 3
96 126:	4 (2 3) 1
96 127:	2 (6 1) 2
96 128:	6 (8 2) 11
96 129:	8 (7 11) 4
96 130:	7 (5 4) 10
96 131:	5 (10 10) 4
96 132:	10 (5 4) 6
96 133:	5 (9 6) 8
96 134:	9 (10 8) 2
96 135:	10 (5 2) 10
96 136:	5 (7 10) 8
96 137:	7 (1 8) 11
96 138:	1 (11 11) 8
96 139:	11 (10 8) 1
96 140:	10 (10 1) 1
96 141:	10 (2 1) 0
96 142:	2 (8 0) 4
96 143:	8 (6 4) 0
96 144:	6 (8 0) 0
96 145:	8 (8 0) 8
96 146:	8 (11 8) 7
96 147:	11 (8 7) 5
96 148:	8 (3 5) 9
96 149:	3 (2 9) 10
96 150:	2 (1 10) 3
96 151:	1 (0 3) 9
96 152:	0 (4 9) 3
96 153:	4 (2 3) 9
96 154:	2 (10 9) 8
96 155:	10 (5 8) 2
96 156:	5 (0 2) 3
96 157:	0 (1 3) 9
96 158:	1 (11 9) 2
96 159:	11 (3 2) 8
96 160:	3 (11 8) 0
96 161:	11 (10 0) 9
96 162:	10 (5 9) 4
96 163:	5 (8 4) 0
96 164:	8 (5 0) 5
96 165:	5 (2 5) 0
96 166:	2 (10 0) 0
96 167:	10 (3 0) 7
96 168:	3 (10 7) 11
96 169:	10 (2 11) 3
96 170:	2 (0 3) 1
96 171:	0 (11 1) 0
96 172:	11 (1 0) 6
96 173:	1 (10 6) 5
96 174:	10 (9 5) 11
96 175:	9 (9 11) 8
96 176:	9 (7 8) 2
96 177:	7 (11 2) 11
96 178:	11 (9 11) 2
96 179:	9 (6 2) 6
96 180:	6 (8 6) 5
96 181:	8 (11 5) 9
96 182:	11 (3 9) 5
96 183:	3 (0 5) 8
96 184:	0 (10 8) 2
96 185:	10 (11 2) 1
96 186:	11 (1 1) 0
96 187:	1 (9 0) 1
96 188:	9 (0 1) 4
96 189:	0 (3 4) 5
96 190:	3 (8 5) 1
96 191:	8 (6 1) 2
96 192:	6 (11 2) 10
96 193:	11 (2 10) 1
96 194:	2 (0 1) 7
96 195:	0 (1 7) 11
96 196:	1 (2 11) 8
96 197:	2 (5 8) 7
96 198:	5 (4 7) 3
96 199:	4 (3 3) 4
96 200:	3 (1 4) 9
96 201:	1 (11 9) 7
96 202:	11 (3 7) 2
96 203:	3 (5 2) 11
96 204:	5 (9 11) 3
96 205:	9 (5 3) 9
96 206:	5 (8 9) 0
96 207:	8 (6 0) 1
96 208:	6 (0 1) 8
96 209:	0 (5 8) 10
96 210:	5 (5 10) 0
96 211:	5 (4 0) 1
96 212:	4 (7 1) 4
96 213:	7 (4 4) 2
96 214:	4 (9 2) 11
96 215:	9 (9 11) 4
96 216:	9 (6 4) 7
96 217:	6 (7 7) 3
96 218:	7 (7 3) 1
96 219:	7 (4 1) 4
96 220:	4 (6 4) 7
96 221:	6 (0 7) 5
96 222:	0 (8 5) 10
96 223:	8 (5 10) 1
96 224:	5 (6 1) 8
96 225:	6 (4 8) 10
96 226:	4 (2 10) 9
96 227:	2 (1 9) 10
96 228:	1 (8 10) 3
96 229:	8 (8 3) 11
96 230:	8 (1 11) 2
96 231:	1 (1 2) 7
96 232:	1 (2 7) 6
96 233:	2 (1 6) 6
96 234:	1 (3 6) 3
96 235:	3 (9 3) 6
96 236:	9 (3 6) 3
96 237:	3 (7 3) 1
96 238:	7 (1 1) 0
96 239:	1 (8 0) 3
96 240:	8 (7 3) 2
96 241:	7 (1 2) 7
96 242:	1 (8 7) 7
96 243:	8 (10 7) 3
96 244:	10 (7 3) 8
96 245:	7 (8 8) 2
96 246:	8 (8 2) 4
96 247:	8 (4 4) 4
96 248:	4 (5 4) 0
96 249:	5 (0 0) 6
96 250:	0 (4 6) 10
96 251:	4 (4 10) 0
96 252:	4 (5 0) 5
96 253:	5 (4 5) 5
96 254:	4 (7 5) 7
96 255:	7 (9 7) 7

97 0:	7 (5 7) 1
97 1:	5 (11 1) 6
97 2:	11 (3 6) 3
97 3:	3 (3 3) 8
97 4:	3 (1 8) 9
97 5:	1 (2 9) 9
97 6:	2 (11 9) 0
97 7:	11 (4 0) 5
97 8:	4 (8 5) 11
97 9:	8 (7 11) 8
97 10:	7 (0 8) 10
97 11:	0 (7 10) 4
97 12:	7 (11 4) 11
97 13:	11 (11 11) 7
97 14:	11 (10 7) 2
97 15:	10 (10 2) 8
97 16:	10 (5 8) 5
97 17:	5 (10 5) 6
97 18:	10 (8 6) 0
97 19:	8 (6 0) 3
97 20:	6 (0 3) 7
97 21:	0 (1 7) 6
97 22:	1 (9 6) 6
97 23:	9 (9 6) 0
97 24:	9 (3 0) 6
97 25:	3 (3 6) 5
97 26:	3 (1 5) 0
97 27:	1 (5 0) 10
97 28:	5 (8 10) 4
97 29:	8 (0 4) 7
97 30:	0 (8 7) 3
97 31:	8 (6 3) 7
97 32:	6 (1 7) 7
97 33:	1 (4 7) 3
97 34:	4 (7 3) 1
97 35:	7 (6 1) 2
97 36:	6 (0 2) 5
97 37:	0 (7 5) 11
97 38:	7 (5 11) 11
97 39:	5 (11 11) 2
97 40:	11 (1 2) 11
97 41:	1 (4 11) 3
97 42:	4 (6 3) 8
97 43:	6 (0 8) 9
97 44:	0 (10 9) 11
97 45:	10 (4 11) 5
97 46:	4 (11 5) 1
97 47:	11 (5 1) 7
97 48:	5 (4 7) 2
97 49:	4 (5 2) 10
97 50:	5 (10 10) 5
97 51:	10 (11 5) 9
97 52:	11 (2 9) 3
97 53:	2 (9 3) 8
97 54:	9 (0 8) 8
97 55:	0 (10 8) 4
97 56:	10 (2 4) 3
97 57:	2 (11 3) 6
97 58:	11 (9 6) 2
97 59:	9 (2 2) 9
97 60:	2 (7 9) 3
97 61:	7 (6 3) 6
97 62:	6 (6 6) 8
97 63:	6 (6 8) 8
97 64:	6 (10 8) 1
97 65:	10 (3 1) 7
97 66:	3 (8 7) 11
97 67:	8 (9 11) 4
97 68:	9 (11 4) 5
97 69:	11 (4 5) 0
97 70:	4 (3 0) 2
97 71:	3 (2 2) 10
97 72:	2 (5 10) 4
97 73:	5 (4 4) 2
97 74:	4 (8 2) 0
97 75:	8 (2 0) 2
97 76:	2 (2 2) 0
97 77:	2 (2 0) 10
97 78:	2 (9 10) 7
97 79:	9 (9 7) 9
97 80:	9 (5 9) 10
97 81:	5 (1 10) 1
97 82:	1 (9 1) 11
97 83:	9 (5 11) 0
97 84:	5 (4 0) 1
97 85:	4 (10 1) 9
97 86:	10 (5 9) 10
97 87:	5 (11 10) 11
97 88:	11 (11 11) 8
97 89:	11 (6 8) 0
97 90:	6 (10 0) 7
97 91:	10 (7 7) 2
97 92:	7 (1 2) 9
97 93:	1 (10 9) 3
97 94:	10 (9 3) 6
97 95:	9 (8 6) 4
97 96:	8 (0 4) 11
97 97:	0 (4 11) 3
97 98:	4 (6 3) 11
97 99:	6 (1 11) 0
97 100:	1 (1 0) 5
97 101:	1 (7 5) 9
97 102:	7 (5 9) 9
97 103:	5 (10 9) 0
97 104:	10 (3 0) 9
97 105:	3 (11 9) 10
97 106:	11 (7 10) 11
97 107:	7 (6 11) 0
97 108:	6 (9 0) 2
97 109:	9 (4 2) 9
97 110:	4 (8 9) 11
97 111:	8 (7 11) 1
97 112:	7 (6 1) 7
97 113:	6 (6 7) 1
97 114:	6 (5 1) 5
97 115:	5 (2 5) 1
97 116:	2 (6 1) 1
97 117:	6 (9 1) 7
97 118:	9 (3 7) 8
97 119:	3 (6 8) 8
97 120:	6 (10 8) 5
97 121:	10 (8 5) 3
97 122:	8 (0 3) 1
97 123:	0 (9 1) 5
97 124:	9 (3 5) 7
97 125:	3 (3 7) 3
97 126:	3 (1 3) 11
97 127:	1 (2 11) 4
97 128:	2 (11 4) 3
97 129:	11 (4 3) 10
97 130:	4 (10 10) 4
97 131:	10 (4 4) 5
97 132:	4 (6 5) 5
97 133:	6 (8 5) 5
97 134:	8 (2 5) 10
97 135:	2 (10 10) 2
97 136:	10 (8 2) 7
97 137:	8 (11 7) 10
97 138:	11 (8 10) 4
97 139:	8 (1 4) 7
97 140:	1 (1 7) 6
97 141:	1 (0 6) 5
97 142:	0 (4 5) 8
97 143:	4 (0 8) 5
97 144:	0 (0 5) 9
97 145:	0 (8 9) 11
97 146:	8 (7 11) 8
97 147:	7 (5 8) 10
97 148:	5 (9 10) 11
97 149:	9 (10 11) 1
97 150:	10 (3 1) 5
97 151:	3 (9 5) 4
97 152:	9 (3 4) 6
97 153:	3 (9 6) 1
97 154:	9 (8 1) 5
97 155:	8 (2 5) 1
97 156:	2 (3 1) 6
97 157:	3 (9 6) 8
97 158:	9 (2 8) 6
97 159:	2 (8 6) 0
97 160:	8 (0 0) 8
97 161:	0 (9 8) 3
97 162:	9 (4 3) 4
97 163:	4 (0 4) 4
97 164:	0 (5 4) 6
97 165:	5 (0 6) 11
97 166:	0 (0 11) 6
97 167:	0 (7 6) 4
97 168:	7 (11 4) 11
97 169:	11 (3 11) 4
97 170:	3 (1 4) 0
97 171:	1 (0 0) 3
97 172:	0 (6 3) 2
97 173:	6 (5 2) 0
97 174:	5 (11 0) 2
97 175:	11 (8 2) 8
97 176:	8 (2 8) 8
97 177:	2 (11 8) 5
97 178:	11 (2 5) 2
97 179:	2 (6 2) 2
97 180:	6 (5 2) 5
97 181:	5 (9 5) 10
97 182:	9 (5 10) 0
97 183:	5 (8 0) 2
97 184:	8 (2 2) 9
97 185:	2 (1 9) 10
97 186:	1 (0 10) 8
97 187:	0 (1 8) 10
97 188:	1 (4 10) 6
97 189:	4 (5 6) 6
97 190:	5 (1 6) 0
97 191:	1 (2 0) 9
97 192:	2 (10 9) 4
97 193:	10 (1 4) 11
97 194:	1 (7 11) 1
97 195:	7 (11 1) 1
97 196:	11 (8 1) 10
97 197:	8 (7 10) 2
97 198:	7 (3 2) 10
97 199:	3 (4 10) 9
97 200:	4 (9 9) 2
97 201:	9 (7 2) 2
97 202:	7 (2 2) 1
97 203:	2 (11 1) 0
97 204:	11 (3 0) 8
97 205:	3 (9 8) 1
97 206:	9 (0 1) 0
97 207:	0 (1 0) 3
97 208:	1 (8 3) 1
97 209:	8 (10 1) 10
97 210:	10 (0 10) 7
97 211:	0 (1 7) 2
97 212:	1 (4 2) 10
97 213:	4 (2 10) 6
97 214:	2 (11 6) 10
97 215:	11 (4 10) 4
97 216:	4 (7 4) 8
97 217:	7 (3 8) 9
97 218:	3 (1 9) 7
97 219:	1 (4 7) 1
97 220:	4 (7 1) 8
97 221:	7 (5 8) 4
97 222:	5 (10 4) 4
97 223:	10 (1 4) 6
97 224:	1 (8 6) 6
97 225:	8 (10 6) 11
97 226:	10 (9 11) 3
97 227:	9 (10 3) 9
97 228:	10 (3 9) 1
97 229:	3 (11 1) 7
97 230:	11 (2 7) 0
97 231:	2 (7 0) 4
97 232:	7 (6 4) 7
97 233:	6 (6 7) 4
97 234:	6 (3 4) 10
97 235:	3 (6 10) 3
97 236:	6 (3 3) 2
97 237:	3 (1 2) 11
97 238:	1 (0 11) 7
97 239:	0 (3 7) 3
97 240:	3 (2 3) 9
97 241:	2 (7 9) 4
97 242:	7 (7 4) 6
97 243:	7 (3 6) 5
97 244:	3 (8 5) 9
97 245:	8 (2 9) 0
97 246:	2 (4 0) 3
97 247:	4 (4 3) 3
97 248:	4 (0 3) 9
97 249:	0 (6 9) 7
97 250:	6 (10 7) 6
97 251:	10 (0 6) 0
97 252:	0 (5 0) 2
97 253:	5 (5 2) 3
97 254:	5 (7 3) 1
97 255:	7 (7 1) 7

98 0:	7 (1 1) 6
98 1:	1 (6 6) 8
98 2:	6 (3 8) 5
98 3:	3 (8 5) 11
98 4:	8 (9 11) 8
98 5:	9 (9 8) 3
98 6:	9 (0 3) 3
98 7:	0 (5 3) 1
98 8:	5 (11 1) 11
98 9:	11 (8 11) 7
98 10:	8 (10 7) 0
98 11:	10 (4 0) 3
98 12:	4 (11 3) 8
98 13:	11 (7 8) 8
98 14:	7 (2 8) 9
98 15:	2 (8 9) 5
98 16:	8 (5 5) 7
98 17:	5 (6 7) 6
98 18:	6 (0 6) 4
98 19:	0 (3 4) 3
98 20:	3 (7 3) 1
98 21:	7 (6 1) 4
98 22:	6 (6 4) 3
98 23:	6 (0 3) 7
98 24:	0 (6 7) 8
98 25:	6 (5 8) 5
98 26:	5 (0 5) 7
98 27:	0 (10 7) 2
98 28:	10 (4 2) 3
98 29:	4 (7 3) 11
98 30:	7 (3 11) 1
98 31:	3 (7 1) 8
98 32:	7 (7 8) 4
98 33:	7 (3 4) 6
98 34:	3 (1 6) 11
98 35:	1 (2 11) 9
98 36:	2 (5 9) 10
98 37:	5 (11 10) 10
98 38:	11 (11 10) 0
98 39:	11 (2 0) 10
98 40:	2 (11 10) 1
98 41:	11 (3 1) 3
98 42:	3 (8 3) 6
98 43:	8 (9 6) 4
98 44:	9 (11 4) 11
98 45:	11 (5 11) 3
98 46:	5 (1 3) 9
98 47:	1 (7 9) 2
98 48:	7 (2 2) 2
98 49:	2 (10 2) 4
98 50:	10 (5 4) 4
98 51:	5 (9 4) 10
98 52:	9 (3 10) 4
98 53:	3 (8 4) 8
98 54:	8 (8 8) 2
98 55:	8 (4 2) 2
98 56:	4 (3 2) 9
98 57:	3 (6 9) 7
98 58:	6 (2 7) 1
98 59:	2 (9 1) 7
98 60:	9 (3 7) 9
98 61:	3 (6 9) 2
98 62:	6 (8 2) 4
98 63:	8 (8 4) 3
98 64:	8 (1 3) 6
98 65:	1 (7 6) 4
98 66:	7 (11 4) 3
98 67:	11 (4 3) 4
98 68:	4 (5 4) 5
98 69:	5 (0 5) 0
98 70:	0 (2 0) 1
98 71:	2 (10 1) 1
98 72:	10 (4 1) 4
98 73:	4 (2 4) 6
98 74:	2 (0 6) 9
98 75:	0 (2 9) 10
98 76:	2 (0 10) 1
98 77:	0 (10 1) 5
98 78:	10 (7 5) 11
98 79:	7 (9 11) 6
98 80:	9 (10 6) 10
98 81:	10 (1 10) 0
98 82:	1 (11 0) 2
98 83:	11 (0 2) 7
98 84:	0 (1 7) 2
98 85:	1 (9 2) 3
98 86:	9 (10 3) 7
98 87:	10 (11 7) 5
98 88:	11 (8 5) 4
98 89:	8 (0 4) 9
98 90:	0 (7 9) 4
98 91:	7 (2 4) 9
98 92:	2 (9 9) 2
98 93:	9 (3 2) 5
98 94:	3 (6 5) 11
98 95:	6 (4 11) 5
98 96:	4 (11 5) 7
98 97:	11 (3 7) 10
98 98:	3 (11 10) 6
98 99:	11 (0 6) 8
98 100:	0 (5 8) 11
98 101:	5 (9 11) 0
98 102:	9 (9 0) 1
98 103:	9 (0 1) 6
98 104:	0 (9 6) 11
98 105:	9 (10 11) 4
98 106:	10 (11 4) 5
98 107:	11 (0 5) 5
98 108:	0 (2 5) 2
98 109:	2 (9 2) 7
98 110:	9 (11 7) 1
98 111:	11 (1 1) 7
98 112:	1 (7 7) 8
98 113:	7 (1 8) 3
98 114:	1 (5 3) 6
98 115:	5 (1 6) 9
98 116:	1 (1 9) 5
98 117:	1 (7 5) 7
98 118:	7 (8 7) 11
98 119:	8 (8 11) 0
98 120:	8 (5 0) 0
98 121:	5 (3 0) 3
98 122:	3 (1 3) 0
98 123:	1 (5 0) 10
98 124:	5 (7 10) 3
98 125:	7 (3 3) 10
98 126:	3 (11 10) 10
98 127:	11 (4 10) 5
98 128:	4 (3 5) 8
98 129:	3 (10 8) 11
98 130:	10 (4 11) 0
98 131:	4 (5 0) 0
98 132:	5 (5 0) 10
98 133:	5 (5 10) 5
98 134:	5 (10 5) 4
98 135:	10 (2 4) 10
98 136:	2 (7 10) 6
98 137:	7 (10 6) 8
98 138:	10 (4 8) 8
98 139:	4 (7 8) 4
98 140:	7 (6 4) 2
98 141:	6 (5 2) 4
98 142:	5 (8 4) 11
98 143:	8 (5 11) 9
98 144:	5 (9 9) 5
98 145:	9 (11 5) 7
98 146:	11 (8 7) 4
98 147:	8 (10 4) 11
98 148:	10 (11 11) 10
98 149:	11 (1 10) 7
98 150:	1 (5 7) 0
98 151:	5 (4 0) 9
98 152:	4 (6 9) 8
98 153:	6 (1 8) 10
98 154:	1 (5 10) 10
98 155:	5 (1 10) 11
98 156:	1 (6 11) 0
98 157:	6 (8 0) 5
98 158:	8 (6 5) 7
98 159:	6 (0 7) 0
98 160:	0 (8 0) 1
98 161:	8 (3 1) 7
98 162:	3 (4 7) 3
98 163:	4 (4 3) 6
98 164:	4 (6 6) 5
98 165:	6 (11 5) 0
98 166:	11 (6 0) 7
98 167:	6 (4 7) 10
98 168:	4 (11 10) 9
98 169:	11 (4 9) 9
98 170:	4 (0 9) 7
98 171:	0 (3 7) 6
98 172:	3 (2 6) 9
98 173:	2 (0 9) 5
98 174:	0 (2 5) 6
98 175:	2 (8 6) 11
98 176:	8 (8 11) 10
98 177:	8 (5 10) 10
98 178:	5 (2 10) 0
98 179:	2 (2 0) 4
98 180:	2 (5 4) 2
98 181:	5 (10 2) 1
98 182:	10 (0 1) 9
98 183:	0 (2 9) 0
98 184:	2 (9 0) 1
98 185:	9 (10 1) 2
98 186:	10 (8 2) 3
98 187:	8 (10 3) 9
98 188:	10 (6 9) 1
98 189:	6 (6 1) 1
98 190:	6 (0 1) 8
98 191:	0 (9 8) 9
98 192:	9 (4 9) 2
98 193:	4 (11 2) 2
98 194:	11 (1 2) 11
98 195:	1 (1 11) 10
98 196:	1 (10 10) 4
98 197:	10 (2 4) 8
98 198:	2 (10 8) 6
98 199:	10 (9 6) 6
98 200:	9 (2 6) 3
98 201:	2 (2 3) 9
98 202:	2 (1 9) 11
98 203:	1 (0 11) 8
98 204:	0 (8 8) 0
98 205:	8 (1 0) 0
98 206:	1 (0 0) 10
98 207:	0 (3 10) 5
98 208:	3 (1 5) 0
98 209:	1 (10 0) 3
98 210:	10 (7 3) 2
98 211:	7 (2 2) 0
98 212:	2 (10 0) 6
98 213:	10 (6 6) 3
98 214:	6 (10 3) 5
98 215:	10 (4 5) 1
98 216:	4 (8 1) 0
